"source_peptide","target","group","fold","fraction_true","pred_mean","pred_median","n_peptide","n_pos","pred_min","pred_max","longest_pos","n_pos_10","frac_0_0.2","frac_0.2_0.4","frac_0.4_0.6","frac_0.6_0.8","frac_0.8_1"
"AMP1245","TRUE","[11,19]",4,1,0.889290757600268,0.897064363363433,8,8,0.83615864318156,0.926713357487728,8,0,0,0,0,0,1
"AMP1248","TRUE","[11,19]",4,1,0.915785752606455,0.942927273814587,10,10,0.732143873753595,0.973980496339808,10,1,0,0,0,0.1,0.9
"AMP1249","TRUE","(19,26]",5,0.8,0.766493474522953,0.90842759163445,15,12,0.230067985402836,0.958694211296714,12,1,0,0.133333333333333,0.133333333333333,0.0666666666666667,0.666666666666667
"AMP1250","TRUE","(26,36]",3,1,0.772620547612354,0.779375574767432,24,24,0.581929723131403,0.89892383504671,24,1,0,0,0.0416666666666667,0.458333333333333,0.5
"AMP1251","TRUE","(26,36]",2,0.56,0.495555245356207,0.507597555578405,25,14,0.320602803767287,0.6700806040399,5,0,0,0.2,0.68,0.12,0
"AMP1253","TRUE","(26,36]",3,0.826086956521739,0.642988106552442,0.675305972286827,23,19,0.375282418583517,0.857673535779778,10,1,0,0.0434782608695652,0.304347826086957,0.565217391304348,0.0869565217391304
"AMP1254","TRUE","(19,26]",4,1,0.839886582439887,0.87939902883175,12,12,0.547181990771992,0.915362771399469,12,1,0,0,0.0833333333333333,0.0833333333333333,0.833333333333333
"AMP1255","TRUE","(26,36]",1,0.833333333333333,0.677376264972528,0.744755328923109,24,20,0.238334429674442,0.862484774920896,20,1,0,0.166666666666667,0.0416666666666667,0.458333333333333,0.333333333333333
"AMP1257","TRUE","(26,36]",3,0.666666666666667,0.591697133856121,0.588481723894543,24,16,0.295711937312295,0.829215441388356,10,1,0,0.25,0.25,0.416666666666667,0.0833333333333333
"AMP1258","TRUE","(19,26]",4,0.785714285714286,0.771135754070167,0.845615327728361,14,11,0.416665780066157,0.975732000610969,11,1,0,0,0.214285714285714,0.142857142857143,0.642857142857143
"AMP126","TRUE","(26,36]",1,0.476190476190476,0.472294063689472,0.471034077013877,21,10,0.299320026692572,0.754363827048623,8,0,0,0.428571428571429,0.428571428571429,0.142857142857143,0
"AMP1260","TRUE","(19,26]",3,0.764705882352941,0.702857931900059,0.816870875191017,17,13,0.147520016150867,0.895856935231238,13,1,0.0588235294117647,0.0588235294117647,0.117647058823529,0.235294117647059,0.529411764705882
"AMP1262","TRUE","(26,36]",5,1,0.855091584934491,0.895050349696752,18,18,0.549789210431782,0.954868874581315,18,1,0,0,0.111111111111111,0.0555555555555556,0.833333333333333
"AMP1263","TRUE","(26,36]",1,0.944444444444444,0.853234170222098,0.891551941105271,18,17,0.498645260185336,0.966708096475665,17,1,0,0,0.111111111111111,0.111111111111111,0.777777777777778
"AMP1265","TRUE","[11,19]",1,1,0.707815096638987,0.719694775216476,9,9,0.628859055165522,0.750930571157581,9,0,0,0,0,1,0
"AMP1266","TRUE","[11,19]",1,1,0.861519081565254,0.859720229880713,8,8,0.841681976246209,0.885862272398344,8,0,0,0,0,0,1
"AMP1269","TRUE","(26,36]",1,0.454545454545455,0.544653393312791,0.486765418328496,22,10,0.386906582786957,0.849311891590575,7,0,0,0.0454545454545455,0.681818181818182,0.136363636363636,0.136363636363636
"AMP127","TRUE","(60,710]",3,0.641975308641975,0.584324489991014,0.558570797921292,81,52,0.274992733738875,0.930286146349378,27,2,0,0.185185185185185,0.419753086419753,0.197530864197531,0.197530864197531
"AMP1270","TRUE","(26,36]",4,0.6,0.496061415471192,0.544819519436152,20,12,0.0767384132048793,0.90813956598599,6,0,0.15,0.2,0.25,0.35,0.05
"AMP1271","TRUE","(26,36]",1,0.7,0.648710594286704,0.758583860086582,20,14,0.285989047591982,0.906290390931751,8,0,0,0.15,0.25,0.35,0.25
"AMP1272","TRUE","(26,36]",4,0.6,0.539249483956948,0.549455890280585,20,12,0.16234982071827,0.90813956598599,6,0,0.05,0.15,0.4,0.35,0.05
"AMP1274","TRUE","(26,36]",4,0.85,0.700808326200903,0.759899611677124,20,17,0.42808603202048,0.93952098244523,9,0,0,0,0.25,0.45,0.3
"AMP1275","TRUE","(26,36]",3,0.75,0.647867431062179,0.676638196077731,24,18,0.336565571590996,0.907575409336789,12,1,0,0.125,0.291666666666667,0.25,0.333333333333333
"AMP1276","TRUE","(26,36]",2,0.7,0.586407613011202,0.590241957071751,20,14,0.350230643601802,0.868838831718087,8,0,0,0.2,0.3,0.45,0.05
"AMP1279","TRUE","(19,26]",5,1,0.825076094505839,0.909684100358875,12,12,0.532914529475857,0.974611272121145,12,1,0,0,0.166666666666667,0.166666666666667,0.666666666666667
"AMP128","TRUE","(36,60]",3,0.588235294117647,0.558981864733208,0.586499028824032,34,20,0.258488897994122,0.800372367270845,10,1,0,0.176470588235294,0.352941176470588,0.441176470588235,0.0294117647058824
"AMP1280","TRUE","(26,36]",1,0.75,0.616697055488683,0.661822697801075,20,15,0.285989047591982,0.857479525650861,9,0,0,0.15,0.25,0.55,0.05
"AMP1284","TRUE","(19,26]",5,1,0.823836360093773,0.829705571928727,15,15,0.675425320294253,0.92448957136427,15,1,0,0,0,0.333333333333333,0.666666666666667
"AMP1285","TRUE","(60,710]",1,0.412698412698413,0.493980791194129,0.454521719634632,63,26,0.134681896278073,0.926567971172022,13,2,0.126984126984127,0.26984126984127,0.238095238095238,0.206349206349206,0.158730158730159
"AMP1287","TRUE","[11,19]",4,1,0.717684379710552,0.711531864375012,5,5,0.658855584661145,0.770625667261717,5,0,0,0,0,1,0
"AMP1288","TRUE","(36,60]",2,0.964285714285714,0.75753527143367,0.780185484672548,28,27,0.477447979691229,0.91927767557126,21,1,0,0,0.178571428571429,0.464285714285714,0.357142857142857
"AMP1290","TRUE","(26,36]",3,1,0.764247757104607,0.753136634096152,25,25,0.626781743472751,0.903310648949303,25,1,0,0,0,0.68,0.32
"AMP1294","TRUE","(26,36]",2,0.909090909090909,0.668758363155395,0.689457192526957,22,20,0.281991493346297,0.853781554639271,20,1,0,0.0454545454545455,0.181818181818182,0.545454545454545,0.227272727272727
"AMP1296","TRUE","[11,19]",3,0.2,0.467880607808647,0.464418489473845,5,1,0.436822577975644,0.503287818363237,1,0,0,0,1,0,0
"AMP1299","TRUE","(26,36]",3,1,0.8433192205396,0.863138994609256,25,25,0.683676790595499,0.943225839414457,25,1,0,0,0,0.32,0.68
"AMP130","TRUE","(19,26]",1,1,0.665456362413645,0.637149238274705,12,12,0.623423617284351,0.768609131095696,12,1,0,0,0,1,0
"AMP1300","TRUE","(19,26]",4,0.8125,0.693348086253723,0.748904964439325,16,13,0.212080971102524,0.926436157637672,13,1,0,0.125,0.125,0.375,0.375
"AMP1303","TRUE","(36,60]",5,0.470588235294118,0.472105754465242,0.482309186612437,51,24,0.126457763694233,0.804545678254394,10,1,0.0784313725490196,0.235294117647059,0.450980392156863,0.215686274509804,0.0196078431372549
"AMP1304","TRUE","(36,60]",5,0.608695652173913,0.575729790691,0.553150187213479,46,28,0.236848521892644,0.881968051432083,19,1,0,0.195652173913043,0.326086956521739,0.369565217391304,0.108695652173913
"AMP1308","TRUE","(36,60]",3,0.514285714285714,0.496433146732166,0.509861256117198,35,18,0.0913177248540614,0.871321464952464,16,1,0.114285714285714,0.342857142857143,0.142857142857143,0.171428571428571,0.228571428571429
"AMP1309","TRUE","(19,26]",5,0.769230769230769,0.627468256036888,0.662355404656605,13,10,0.45129476431327,0.767240669221376,10,1,0,0,0.384615384615385,0.615384615384615,0
"AMP1311","TRUE","(26,36]",5,0.814814814814815,0.6503323787337,0.627213666828737,27,22,0.395195659608949,0.910052971915073,13,1,0,0.037037037037037,0.296296296296296,0.444444444444444,0.222222222222222
"AMP1312","TRUE","(26,36]",3,0.92,0.659908554247024,0.642602344061527,25,23,0.470878754009887,0.937000975649675,14,1,0,0,0.36,0.44,0.2
"AMP1315","TRUE","(26,36]",1,1,0.723865155773632,0.71222750995564,19,19,0.61109478389112,0.80583928253618,19,1,0,0,0,0.894736842105263,0.105263157894737
"AMP1316","TRUE","(26,36]",4,0.833333333333333,0.597234143757872,0.645049628202245,18,15,0.28750148792626,0.771546049546599,15,1,0,0.111111111111111,0.333333333333333,0.555555555555556,0
"AMP1318","TRUE","(26,36]",1,0.695652173913043,0.552850471121938,0.629022209291628,23,16,0.331276220414325,0.70585012048149,16,1,0,0.217391304347826,0.260869565217391,0.521739130434783,0
"AMP1321","TRUE","(60,710]",1,0.218181818181818,0.369058249768201,0.324609093472971,55,12,0.0450088643427535,0.846727400275572,11,1,0.181818181818182,0.490909090909091,0.145454545454545,0.127272727272727,0.0545454545454545
"AMP1322","TRUE","(60,710]",1,0.255555555555556,0.381722252677622,0.354464403633149,90,23,0.075374868307563,0.824497727529151,8,0,0.166666666666667,0.366666666666667,0.344444444444444,0.111111111111111,0.0111111111111111
"AMP1323","TRUE","(19,26]",3,0.411764705882353,0.441714682514208,0.354223167308479,17,7,0.256345461196859,0.670274118300178,7,0,0,0.529411764705882,0.117647058823529,0.352941176470588,0
"AMP1326","TRUE","(60,710]",5,0.0841121495327103,0.294134857765363,0.27801141742943,214,18,0.0344467918735844,0.647452480780141,8,0,0.182242990654206,0.635514018691589,0.163551401869159,0.0186915887850467,0
"AMP1327","TRUE","(19,26]",5,1,0.697007822189307,0.693500506199072,12,12,0.693500506199072,0.715500924403434,12,1,0,0,0,1,0
"AMP1330","TRUE","(26,36]",1,0.684210526315789,0.644542127148702,0.708584331218708,19,13,0.295960258328055,0.866865384856447,13,1,0,0.157894736842105,0.157894736842105,0.421052631578947,0.263157894736842
"AMP1331","TRUE","[11,19]",1,1,0.696136901761492,0.696136901761492,2,2,0.658710376194085,0.733563427328898,2,0,0,0,0,1,0
"AMP1335","TRUE","[11,19]",5,1,0.843041674543437,0.845096061023664,9,9,0.810510333245411,0.871265790455479,9,0,0,0,0,0,1
"AMP1337","TRUE","[11,19]",2,1,0.81872865065953,0.826524909948955,9,9,0.764879344780789,0.853404780319401,9,0,0,0,0,0.222222222222222,0.777777777777778
"AMP1338","TRUE","[11,19]",5,1,0.768173911620676,0.752731854693493,9,9,0.735234098308514,0.838489109621507,9,0,0,0,0,0.777777777777778,0.222222222222222
"AMP1340","TRUE","(36,60]",1,1,0.849398203701659,0.871740298673944,28,28,0.677625247736725,0.960412410512188,28,1,0,0,0,0.321428571428571,0.678571428571429
"AMP1342","TRUE","(26,36]",5,0.75,0.635387849148945,0.66850413998398,20,15,0.322840836352578,0.883785673778479,9,0,0,0.05,0.25,0.65,0.05
"AMP1343","TRUE","(26,36]",4,0.75,0.680503770637947,0.735491894464141,24,18,0.251471341560552,0.912010889310302,14,1,0,0.125,0.208333333333333,0.291666666666667,0.375
"AMP1344","TRUE","(19,26]",4,1,0.936171227673581,0.945004576715448,12,12,0.909652782523631,0.956259484344281,12,1,0,0,0,0,1
"AMP1345","TRUE","(19,26]",4,1,0.769409021809572,0.821646714606685,12,12,0.510458328492331,0.938583655210384,12,1,0,0,0.25,0.25,0.5
"AMP135","TRUE","(60,710]",4,0.112903225806452,0.33297040309379,0.34750905004566,62,7,0.0350027797772383,0.63428254727319,6,0,0.225806451612903,0.451612903225806,0.274193548387097,0.0483870967741935,0
"AMP1350","TRUE","(26,36]",1,0.875,0.750653896461492,0.780522366454797,24,21,0.452048417045931,0.961779404913608,15,1,0,0,0.291666666666667,0.208333333333333,0.5
"AMP1351","TRUE","(26,36]",5,0.888888888888889,0.741468267177531,0.782634197826031,18,16,0.269517231280693,0.921460952545804,16,1,0,0.0555555555555556,0.111111111111111,0.333333333333333,0.5
"AMP1352","TRUE","(36,60]",5,0.82051282051282,0.670237609268272,0.746269936200558,39,32,0.215717114544027,0.886805408193758,32,1,0,0.128205128205128,0.179487179487179,0.358974358974359,0.333333333333333
"AMP1355","TRUE","(36,60]",1,0.964285714285714,0.677080009113309,0.655723956762244,28,27,0.438420106453723,0.884763441780753,27,1,0,0,0.214285714285714,0.642857142857143,0.142857142857143
"AMP1356","TRUE","(36,60]",2,0.648648648648649,0.581898910113598,0.597994122910736,37,24,0.183773575312164,0.974093069826316,19,1,0.0540540540540541,0.216216216216216,0.243243243243243,0.27027027027027,0.216216216216216
"AMP1357","TRUE","(36,60]",2,0.648648648648649,0.600179425588431,0.632973237163912,37,24,0.180248755634701,0.95914330605757,19,1,0.0540540540540541,0.216216216216216,0.189189189189189,0.351351351351351,0.189189189189189
"AMP136","TRUE","[11,19]",2,0,0.248807448152299,0.245388099899138,6,0,0.177345552329007,0.341913640485524,0,0,0.166666666666667,0.833333333333333,0,0,0
"AMP1361","TRUE","(36,60]",3,0.675675675675676,0.579614543208786,0.65941810368153,37,25,0.0720425773191634,0.91836617173617,20,1,0.108108108108108,0.108108108108108,0.162162162162162,0.486486486486487,0.135135135135135
"AMP1362","TRUE","(36,60]",3,0.756756756756757,0.615711584525654,0.618626555356976,37,28,0.11047562295086,0.9120915722221,23,1,0.0810810810810811,0.108108108108108,0.216216216216216,0.324324324324324,0.27027027027027
"AMP1366","TRUE","(36,60]",3,0.588235294117647,0.645872584691726,0.613128540697096,34,20,0.354302630975353,0.968606226996723,13,1,0,0.147058823529412,0.323529411764706,0.235294117647059,0.294117647058824
"AMP1367","TRUE","(36,60]",3,0.648648648648649,0.590147223822374,0.639245694698479,37,24,0.101655439341473,0.932108336079472,19,1,0.0810810810810811,0.216216216216216,0.162162162162162,0.297297297297297,0.243243243243243
"AMP1373","TRUE","(36,60]",4,0.928571428571429,0.747479893186479,0.731097400039784,28,26,0.406256106325962,0.995561159612648,21,1,0,0,0.178571428571429,0.5,0.321428571428571
"AMP1377","TRUE","(36,60]",3,0.964285714285714,0.76679630972642,0.746242305612157,28,27,0.469885113612165,0.98342297885668,19,1,0,0,0.25,0.321428571428571,0.428571428571429
"AMP1378","TRUE","(19,26]",5,0.4,0.375009828646182,0.338969779857482,15,6,0.14033655344645,0.665532929361488,6,0,0.2,0.333333333333333,0.333333333333333,0.133333333333333,0
"AMP1382","TRUE","(19,26]",4,1,0.836428975601041,0.850647128227231,16,16,0.711472995817936,0.955684298001958,16,1,0,0,0,0.375,0.625
"AMP1383","TRUE","(19,26]",1,1,0.909387116106233,0.943667548274506,12,12,0.656486637403235,0.968055143232246,12,1,0,0,0,0.0833333333333333,0.916666666666667
"AMP1387","TRUE","(19,26]",4,0.882352941176471,0.713631852116822,0.753238434882976,17,15,0.399967210754879,0.859811652988261,15,1,0,0.0588235294117647,0.117647058823529,0.705882352941177,0.117647058823529
"AMP1388","TRUE","(26,36]",2,0.833333333333333,0.757163657422105,0.875893704291308,18,15,0.314891349991605,0.922194723747391,15,1,0,0.111111111111111,0.0555555555555556,0.277777777777778,0.555555555555556
"AMP139","TRUE","[11,19]",5,0.9,0.608045078555272,0.633147365044425,10,9,0.474268987130769,0.675051861479039,8,0,0,0,0.3,0.7,0
"AMP1390","TRUE","(26,36]",5,1,0.817519786542246,0.836185455935205,18,18,0.517983786346773,0.950653212645305,18,1,0,0,0.0555555555555556,0.277777777777778,0.666666666666667
"AMP1393","TRUE","(26,36]",5,1,0.851285133363436,0.87893395617992,18,18,0.629875819018013,0.935482053996561,18,1,0,0,0,0.166666666666667,0.833333333333333
"AMP1397","TRUE","(26,36]",1,1,0.854761455780965,0.890005807025936,18,18,0.627419264761256,0.973403037478722,18,1,0,0,0,0.277777777777778,0.722222222222222
"AMP14","TRUE","(36,60]",5,0.464285714285714,0.547768975045869,0.439478918126488,28,13,0.190988392848272,0.949894462991647,13,1,0.0357142857142857,0.464285714285714,0.0357142857142857,0.142857142857143,0.321428571428571
"AMP1400","TRUE","(26,36]",5,0.944444444444444,0.781397896280073,0.844492101798705,18,17,0.499362609844031,0.946541380237654,14,1,0,0,0.222222222222222,0.111111111111111,0.666666666666667
"AMP1402","TRUE","(26,36]",3,0.944444444444444,0.830568525086798,0.91760433682529,18,17,0.331756717048643,0.985667286578659,17,1,0,0.0555555555555556,0.111111111111111,0.111111111111111,0.722222222222222
"AMP1405","TRUE","[11,19]",2,0,0.231035423254902,0.183770332724697,10,0,0.0244076753995059,0.48862251826867,0,0,0.6,0.2,0.2,0,0
"AMP1414","TRUE","(19,26]",2,1,0.935452495392015,0.932581211698976,15,15,0.898667268009644,0.976535801895205,15,1,0,0,0,0,1
"AMP1415","TRUE","(19,26]",5,0.785714285714286,0.781536964965865,0.934906535044444,14,11,0.248589438472357,0.987255551301514,11,1,0,0.214285714285714,0,0.0714285714285714,0.714285714285714
"AMP1420","TRUE","(19,26]",2,1,0.947035866707085,0.957274203034203,13,13,0.90324724770149,0.97173578889461,13,1,0,0,0,0,1
"AMP1424","TRUE","(26,36]",2,0.944444444444444,0.6667924485811,0.652710358178509,18,17,0.475813959296441,0.835410454207962,10,1,0,0,0.333333333333333,0.5,0.166666666666667
"AMP1426","TRUE","[11,19]",2,1,0.911570182506476,0.915809446554912,8,8,0.871497878126957,0.927888786302813,8,0,0,0,0,0,1
"AMP1427","TRUE","[11,19]",1,1,0.902098901878901,0.911109484913307,8,8,0.827902327250969,0.943910155115571,8,0,0,0,0,0,1
"AMP1428","TRUE","(26,36]",1,0.833333333333333,0.757546391636192,0.800601251890279,18,15,0.272058583169601,0.93278583673718,15,1,0,0.0555555555555556,0.111111111111111,0.333333333333333,0.5
"AMP1430","TRUE","(26,36]",1,0.888888888888889,0.771926104126126,0.869220330399884,18,16,0.313300015169165,0.907509519285766,16,1,0,0.0555555555555556,0.111111111111111,0.277777777777778,0.555555555555556
"AMP1435","TRUE","[11,19]",4,1,0.571226814841766,0.578915468118603,3,3,0.547720021063721,0.587044955342974,3,0,0,0,1,0,0
"AMP1436","TRUE","[11,19]",5,0,0.422806771910383,0.438970096234191,3,0,0.371524619948074,0.457925599548885,0,0,0,0.333333333333333,0.666666666666667,0,0
"AMP1437","TRUE","[11,19]",3,0,0.345229506766583,0.356266783046061,3,0,0.320055904803863,0.359365832449826,0,0,0,1,0,0,0
"AMP1438","TRUE","[11,19]",4,1,0.720091577589941,0.718330243275802,3,3,0.71221877660704,0.729725712886982,3,0,0,0,0,1,0
"AMP1439","TRUE","[11,19]",3,1,0.601551241186142,0.611641977909411,3,3,0.576344902655015,0.616666842993999,3,0,0,0,0.333333333333333,0.666666666666667,0
"AMP1441","TRUE","[11,19]",4,0.666666666666667,0.499475406701048,0.529658752218494,3,2,0.434832702255821,0.533934765628829,2,0,0,0,1,0,0
"AMP1442","TRUE","[11,19]",1,0,0.487257479781311,0.488372028795177,3,0,0.483018484938951,0.490381925609805,0,0,0,0,1,0,0
"AMP1445","TRUE","(36,60]",4,0.971428571428571,0.649015227279668,0.613573581704352,35,34,0.403069007128894,0.896540481108187,34,1,0,0,0.371428571428571,0.485714285714286,0.142857142857143
"AMP1449","TRUE","(19,26]",2,1,0.905622348307348,0.913263993525271,13,13,0.837300528138887,0.964697621507423,13,1,0,0,0,0,1
"AMP1452","TRUE","(19,26]",4,0,0.237337209434137,0.238904301203105,11,0,0.190318348309308,0.280240573729569,0,0,0.0909090909090909,0.909090909090909,0,0,0
"AMP1455","TRUE","[11,19]",5,1,0.587689281868554,0.567309844511528,5,5,0.52799222073247,0.685157066300795,5,0,0,0,0.6,0.4,0
"AMP1456","TRUE","[11,19]",3,1,0.830608445150486,0.816672621106044,5,5,0.740818504263338,0.924743869537795,5,0,0,0,0,0.2,0.8
"AMP1459","TRUE","[11,19]",3,0.6,0.596539754922009,0.655417444637262,10,6,0.440186343873617,0.726350356487479,6,0,0,0,0.4,0.6,0
"AMP1460","TRUE","(26,36]",1,0.2,0.400718694335145,0.357501861162709,25,5,0.209705223505245,0.813362114224906,5,0,0,0.6,0.28,0.08,0.04
"AMP1461","TRUE","[11,19]",3,0.8,0.662112797818219,0.624937907019546,5,4,0.443288660907893,0.873871031525756,4,0,0,0,0.2,0.6,0.2
"AMP1462","TRUE","(26,36]",2,1,0.772590534791099,0.777460956368012,23,23,0.529640658643051,0.914158650708755,23,1,0,0,0.0434782608695652,0.608695652173913,0.347826086956522
"AMP1463","TRUE","(36,60]",3,0.857142857142857,0.74146418016664,0.800084975893571,28,24,0.311661558642224,0.936517424041953,18,1,0,0.0714285714285714,0.178571428571429,0.25,0.5
"AMP1465","TRUE","(26,36]",3,0.739130434782609,0.63971999377163,0.671220493020671,23,17,0.225895056526893,0.920760740675477,12,1,0,0.130434782608696,0.217391304347826,0.434782608695652,0.217391304347826
"AMP1467","TRUE","(26,36]",4,1,0.761247599899179,0.786352288618012,19,19,0.51012785726782,0.922337042951212,19,1,0,0,0.210526315789474,0.368421052631579,0.421052631578947
"AMP1468","TRUE","(36,60]",2,0.5625,0.514525256709981,0.54887165550331,32,18,0.107416618547047,0.81707073122816,8,0,0.125,0.21875,0.25,0.34375,0.0625
